#{"t_start": 1788729025.326933, "env_id": "None"}
r,l,t
1.298305,96,194.517441
1.66726,96,195.695539
4.367208,96,196.909871
5.696837,96,198.174228
-0.053437,96,199.359743
8.240371,96,200.503407
5.377216,96,201.675947
3.974069,96,202.772895
9.670021,96,203.871653
5.743314,96,204.972612
1.827089,96,206.11645
9.387457,96,207.221153
5.501064,96,208.216688
7.068859,96,209.215963
4.704962,96,210.224361
11.245717,96,211.239339
6.041949,96,212.264803
4.595556,96,213.300064
9.29001,96,214.360429
5.392056,96,215.432498
8.048972,96,216.478047
8.06678,96,217.531453
-2.03559,96,218.640949
4.894446,96,219.856733
5.244499,96,220.910112
8.890284,96,222.011988
2.873618,96,223.068866
4.945011,96,224.106331
6.552028,96,225.253737
11.264105,96,226.377727
5.311507,96,227.570977
14.214626,96,228.797226
5.204214,96,230.096417
7.083053,96,231.359323
10.36489,96,232.694082
9.594373,96,233.985514
6.30886,96,235.377036
2.40268,96,236.725279
13.711452,96,238.064565
15.782832,96,239.50545
7.419816,96,240.827664
12.090425,96,242.088692
8.216423,96,243.322787
8.597169,96,244.510071
2.626807,96,245.759557
-4.020699,96,247.012295
8.114711,96,248.213254
7.171987,96,249.461985
15.224855,96,250.613084
-1.211575,96,251.784761
8.270436,96,252.961249
8.745218,96,254.120681
13.900492,96,255.301743
11.515064,96,256.453066
13.698457,96,257.599687
13.884365,96,258.802685
13.196044,96,260.013005
5.042669,96,261.245693
4.401741,96,262.452883
10.143545,96,263.664344
8.45991,96,264.875721
10.37791,96,266.064478
13.145157,96,267.22745
13.940826,96,268.421501
13.077332,96,269.609032
9.506972,96,270.804084
9.588705,96,272.265612
16.281362,96,273.459932
14.769713,96,274.823447
15.459438,96,276.027843
12.743419,96,277.245809
10.739226,96,278.48255
5.071792,96,279.673614
11.748546,96,280.868691
16.683108,96,282.03934
13.646646,96,283.342332
6.738536,96,284.584
10.055312,96,285.742682
7.126337,96,286.91558
15.87094,96,288.105346
10.718426,96,289.223159
8.40434,96,290.362318
4.421776,96,291.56458
8.945558,96,292.727907
10.447441,96,293.896883
16.661163,96,295.115125
4.918903,96,296.275398
12.493889,96,297.429192
5.262957,96,298.613818
5.970604,96,299.809844
11.390042,96,301.059945
8.29417,96,302.245584
14.850927,96,303.398292
7.264311,96,304.595316
9.302319,96,305.792436
7.530741,96,307.037036
13.764718,96,308.311959
7.740883,96,309.553016
4.220207,96,310.802078
9.426058,96,312.038312
8.86464,96,313.124509
11.024003,96,314.186102
15.1835,96,315.317966
16.267122,96,316.399637
9.319644,96,317.400588
12.405215,96,318.406362
16.848669,96,319.523746
17.891725,96,320.607798
10.726745,96,321.732071
4.175599,96,322.891979
15.981526,96,324.006236
5.432794,96,325.148726
9.918307,96,326.368885
9.871591,96,327.651109
9.204812,96,328.891435
7.95889,96,330.190168
8.147454,96,331.580435
7.252409,96,332.87287
7.907293,96,334.097777
6.375752,96,335.326404
13.077002,96,336.603689
11.033295,96,337.921604
13.775558,96,339.282652
8.828442,96,340.532101
12.494057,96,341.839323
11.533132,96,343.194017
16.004453,96,344.497996
13.247993,96,345.797854
9.771939,96,347.011844
16.267343,96,348.352489
17.911203,96,349.603601
14.057096,96,350.818593
5.995045,96,352.045586
14.491941,96,353.249332
9.575389,96,354.451307
15.905663,96,355.588903
16.035765,96,356.715831
14.915236,96,357.797554
13.742863,96,358.913956
14.374214,96,359.957961
11.951335,96,360.990567
8.166943,96,362.025343
8.506039,96,363.060693
8.166337,96,364.122124
10.24099,96,365.193009
6.626824,96,366.250394
14.498211,96,367.32768
10.635176,96,368.41497
15.519303,96,369.534467
15.521559,96,370.665648
10.826858,96,371.828798
10.093344,96,373.022932
9.610141,96,374.177424
14.864118,96,375.548633
10.701295,96,376.719138
7.247905,96,378.184335
11.737821,96,379.379975
12.556458,96,380.589407
15.653834,96,381.776399
-3.586716,96,383.099482
11.876406,96,384.343435
16.209002,96,385.684826
6.353094,96,386.975438
11.209573,96,388.303566
10.973385,96,389.644377
15.586179,96,391.04816
14.015476,96,392.266816
7.66977,96,393.528218
7.228823,96,394.752697
10.991174,96,396.032803
7.080865,96,397.228455
13.644931,96,398.433952
8.017418,96,399.593235
9.27185,96,400.723987
14.332977,96,401.878032
8.904345,96,403.023931
14.580732,96,404.185922
9.895323,96,405.428115
14.909289,96,406.634869
7.545016,96,407.895122
12.369685,96,409.17133
12.346011,96,410.351741
3.159003,96,411.657332
10.020703,96,413.005966
9.489805,96,414.245582
6.32761,96,415.517888
10.296209,96,416.736411
12.429218,96,417.934913
14.036331,96,419.096174
6.124425,96,420.257251
9.130391,96,421.388252
15.322076,96,422.516459
15.73027,96,423.64618
14.273802,96,424.812304
9.890149,96,426.006962
9.555109,96,427.236986
10.892979,96,428.444548
9.945915,96,429.600502
7.642898,96,430.75016
12.126327,96,431.892651
12.591284,96,433.090284
14.152002,96,434.328356
11.688824,96,435.580136
8.506889,96,436.820651
8.983489,96,438.077527
12.664275,96,439.331577
10.315716,96,440.407663
10.391877,96,441.461235
10.244801,96,442.521645
9.595374,96,443.578638
15.156977,96,444.604212
9.901227,96,445.632863
15.023279,96,446.666917
16.999519,96,447.734261
8.252882,96,448.791463
8.782651,96,449.886486
9.080646,96,450.90351
7.68937,96,451.967222
14.738649,96,453.011085
12.080092,96,454.035841
9.298551,96,455.205211
16.69672,96,456.29736
10.549067,96,457.443912
8.118886,96,458.613471
16.884481,96,459.743315
12.643977,96,460.784623
13.510148,96,461.85868
12.9852,96,462.939149
8.370397,96,464.012295
6.524149,96,465.096634
10.181889,96,466.184278
13.618729,96,467.408271
15.504434,96,468.619667
11.035478,96,469.831771
13.818948,96,471.002326
10.017547,96,472.15549
8.125164,96,473.311175
13.490835,96,474.462719
12.574351,96,475.642179
11.15746,96,476.797907
13.973211,96,477.879513
12.899296,96,478.98578
14.047865,96,480.032003
8.677415,96,481.056256
14.845314,96,482.148183
5.393532,96,483.383869
11.193819,96,484.442993
10.999431,96,485.489746
16.754756,96,486.54914
16.036611,96,487.687324
9.544075,96,488.968561
9.369986,96,490.208675
16.529335,96,491.315012
13.236652,96,492.522641
11.49932,96,493.715954
7.176341,96,494.966124
13.06776,96,496.047745
10.65915,96,497.139149
9.361873,96,498.185659
13.536268,96,499.291098
15.675919,96,500.367773
14.990372,96,501.434188
11.004723,96,502.452551
10.048272,96,503.49848
17.83302,96,504.575433
15.767692,96,505.658541
14.014698,96,506.697937
8.823518,96,507.728226
10.30019,96,508.750219
9.309745,96,509.826499
13.581043,96,510.973904
10.836954,96,512.036523
11.073525,96,513.106453
10.646324,96,514.181525
14.442374,96,515.284696
6.09064,96,516.355119
10.941421,96,517.375471
7.480579,96,518.428967
8.046379,96,519.511087
16.07082,96,520.523435
11.875315,96,521.519279
11.791677,96,522.515141
10.295436,96,523.568894
17.045492,96,524.648109
10.667322,96,525.688052
10.754246,96,526.798321
11.636145,96,527.896665
14.233031,96,529.129565
12.357248,96,530.362154
14.188341,96,531.588547
14.58491,96,532.752377
15.701362,96,533.940749
10.390005,96,535.148654
14.151862,96,536.359613
10.084194,96,537.485907
8.761882,96,538.660201
7.648012,96,539.769509
13.077751,96,540.965034
6.396232,96,542.072426
16.384928,96,543.212148
13.825269,96,544.268728
18.1378,96,545.355855
9.365108,96,546.400725
7.501065,96,547.41297
12.324657,96,548.451463
7.38435,96,549.492703
7.783841,96,550.505538
11.173726,96,551.505727
15.012468,96,552.530246
6.882682,96,553.600022
16.778161,96,554.648608
11.338722,96,555.665339
9.326124,96,556.708446
16.32278,96,557.744217
8.823008,96,558.795216
10.175573,96,560.027701
11.087898,96,561.10849
14.143599,96,562.138696
10.619954,96,563.207213
11.430078,96,564.241002
16.884571,96,565.277098
9.386103,96,566.331731
12.931506,96,567.3383
10.389679,96,568.367564
10.589826,96,569.386235
10.162783,96,570.442284
9.98854,96,571.461339
10.398855,96,572.514674
12.156492,96,573.594753
15.578529,96,574.64302
10.900719,96,575.752669
10.565331,96,576.874045
9.894051,96,577.970532
10.780093,96,579.062008
11.637854,96,580.08661
5.573138,96,581.098042
10.664403,96,582.206302
13.97624,96,583.267786
7.083044,96,584.392248
15.336336,96,585.477722
8.619591,96,586.590381
10.938173,96,587.636922
8.929659,96,588.733058
8.913209,96,589.989389
14.72699,96,591.115994
8.367293,96,592.357385
9.865819,96,593.652041
10.329664,96,594.841615
15.689943,96,596.02358
14.599315,96,597.218194
12.309953,96,598.401198
12.751974,96,599.569895
10.001493,96,600.702502
8.994233,96,602.033717
13.559627,96,603.215433
9.421675,96,604.408229
16.415035,96,605.584498
13.555169,96,606.784112
9.860127,96,607.984173
4.890754,96,609.142336
15.402,96,610.297552
12.930046,96,611.443166
11.35987,96,612.614674
10.99395,96,613.782223
12.753813,96,615.015698
10.414074,96,616.220495
12.516302,96,617.383952
17.042924,96,618.532202
13.066171,96,619.69742
11.576463,96,620.887589
10.168492,96,622.215576
9.744067,96,623.421947
9.450773,96,624.597535
6.289737,96,625.828435
8.024995,96,627.025382
12.979396,96,628.198014
14.06402,96,629.346233
15.096257,96,630.482887
8.135794,96,631.654365
9.1061,96,632.826327
15.362115,96,633.974432
13.029401,96,635.171911
16.177716,96,636.345449
16.100973,96,637.498025
12.377707,96,638.688595
16.026044,96,639.886349
12.87755,96,641.071254
14.653733,96,642.270334
8.518521,96,643.472566
14.49646,96,644.652515
12.784116,96,645.836548
11.90009,96,647.010218
16.331727,96,648.203364
13.107905,96,649.406775
15.55304,96,650.606072
10.337349,96,651.778431
11.034215,96,652.934164
18.139238,96,654.114786
12.764148,96,655.311738
8.450327,96,656.519054
7.341834,96,657.745426
11.956556,96,658.980361
17.12945,96,660.178115
12.422489,96,661.352406
13.371592,96,662.520083
9.593315,96,663.698327
11.878756,96,664.889476
13.498752,96,666.08787
11.751711,96,667.481517
8.720425,96,668.682811
13.709984,96,669.887991
8.48017,96,671.058272
10.233528,96,672.361348
14.217786,96,673.548747
10.845286,96,674.728385
8.315219,96,675.932471
12.104516,96,677.139005
15.075076,96,678.362337
10.03684,96,679.580141
9.842608,96,680.864162
8.762002,96,682.130091
10.270585,96,683.327865
17.726127,96,684.526428
12.687266,96,685.798009
15.619624,96,687.099783
14.558308,96,688.363632
15.026417,96,689.633486
12.32341,96,690.869465
6.654718,96,692.113674
7.457899,96,693.556881
10.254015,96,694.838409
13.198814,96,696.164473
9.230049,96,697.379326
8.74173,96,698.599733
12.191524,96,699.855044
13.551181,96,701.042676
12.678136,96,702.239417
16.08026,96,703.473746
8.738262,96,704.926197
11.984458,96,706.291778
11.593357,96,707.566073
9.274709,96,708.794726
16.200131,96,710.031902
13.692803,96,711.23378
18.239335,96,712.301613
9.456186,96,713.387642
11.741953,96,714.443059
10.498972,96,715.543619
10.522447,96,716.63472
13.025028,96,717.849934
12.386824,96,719.030317
13.001164,96,720.244402
17.290585,96,721.396386
12.545511,96,722.544157
8.869021,96,723.703033
10.834495,96,724.849201
8.36254,96,726.03425
12.867249,96,727.179281
16.45704,96,728.178092
14.403208,96,729.240668
11.387853,96,730.274217
14.122181,96,731.308866
14.330592,96,732.365481
9.555029,96,733.387152
14.095277,96,734.47843
12.877568,96,735.537259
10.994469,96,736.545333
8.997759,96,737.545285
10.076719,96,738.555453
13.653144,96,739.699095
10.233121,96,740.7858
9.863175,96,741.867705
11.379146,96,742.926133
9.836788,96,743.970449
12.072412,96,745.115325
12.464944,96,746.176107
12.808321,96,747.184896
10.606045,96,748.227168
15.438432,96,749.372319
10.115872,96,750.525988
9.501403,96,751.668354
9.55733,96,752.796793
15.167616,96,753.919502
10.79445,96,755.068175
10.465882,96,756.269379
11.291673,96,757.443072
10.882413,96,758.710057
8.108665,96,759.977546
10.460267,96,761.10133
15.905649,96,762.222698
8.66513,96,763.325706
10.580744,96,764.462025
3.363759,96,765.654231
13.775739,96,766.811915
10.773312,96,767.976865
16.955079,96,769.361924
7.488934,96,770.701758
10.052668,96,771.902047
9.976221,96,773.084724
17.406725,96,774.312817
17.621848,96,775.585736
8.292371,96,776.775944
8.007354,96,778.007513
9.75643,96,779.205614
7.659379,96,780.39606
15.655748,96,781.58198
11.532046,96,782.747935
12.661788,96,783.934793
6.715557,96,785.138611
13.781485,96,786.40625
12.893545,96,787.705484
8.32579,96,788.962655
9.890997,96,790.160233
14.584462,96,791.375867
9.750973,96,792.606762
6.768742,96,793.828303
16.81062,96,795.075347
6.476065,96,796.513753
11.788723,96,797.761656
16.46247,96,799.196337
7.288999,96,800.63414
11.239458,96,802.098259
10.95171,96,803.464328
10.746465,96,804.790874
13.48316,96,806.122215
17.857013,96,807.547005
13.839512,96,808.778974
10.756491,96,809.93324
11.560419,96,811.096431
13.995431,96,812.274792
14.393791,96,813.403542
12.412063,96,814.527991
9.2976,96,815.683538
16.544111,96,816.916384
16.397649,96,818.103728
13.421942,96,819.283514
15.64706,96,820.432025
4.629171,96,821.571551
9.724322,96,822.714712
9.19252,96,823.845829
8.621699,96,824.995768
9.518415,96,826.182764
8.769273,96,827.368261
13.198765,96,828.544984
8.885526,96,829.699789
13.033697,96,830.921102
15.304193,96,832.1608
9.553518,96,833.348561
14.424879,96,834.556064
8.966948,96,835.788361
11.166461,96,837.057303
10.207262,96,838.276598
8.037184,96,839.532469
13.41448,96,840.774498
14.392221,96,841.968346
12.131736,96,843.137899
14.241741,96,844.32359
14.580485,96,845.483856
9.132616,96,846.665216
10.776655,96,847.867099
15.463677,96,849.157144
12.564826,96,850.377774
12.894995,96,851.522738
9.989609,96,852.694689
10.914485,96,853.86915
4.320753,96,855.087676
11.225779,96,856.377009
13.397878,96,857.665603
12.000733,96,858.966019
9.759395,96,860.211356
12.001155,96,861.468737
13.815705,96,862.689946
11.320123,96,863.9321
10.541774,96,865.129467
16.799115,96,866.322234
10.529071,96,867.524819
9.514155,96,868.710268
6.361655,96,869.898964
10.294627,96,871.066424
10.604864,96,872.210594
16.779059,96,873.550958
9.533119,96,874.727341
9.563335,96,875.932461
14.909614,96,877.224522
10.343399,96,878.489404
17.684804,96,879.745476
8.895571,96,880.938615
11.102465,96,882.153398
11.10213,96,883.367146
14.241759,96,884.599687
10.222808,96,885.814958
14.524568,96,887.031284
8.972752,96,888.2123
9.125668,96,889.457871
8.464882,96,890.609865
10.737433,96,891.767221
15.092184,96,892.959375
10.454753,96,894.10758
3.06204,96,895.316284
9.392211,96,896.472976
10.404442,96,897.631053
14.754187,96,898.867474
5.440215,96,900.286894
8.356038,96,901.473713
8.500855,96,902.789175
12.933878,96,904.026571
16.651419,96,905.369177
7.322871,96,906.717394
14.537206,96,908.005721
9.167683,96,909.466272
13.518742,96,911.012777
14.006909,96,912.265169
12.940915,96,913.479253
9.182746,96,914.705276
8.43703,96,915.913558
11.489011,96,917.073259
14.901447,96,918.220837
8.799641,96,919.392606
10.045535,96,920.58041
11.509667,96,921.740945
9.763074,96,922.974066
16.34484,96,924.153499
12.197445,96,925.33494
7.725615,96,926.494046
9.503547,96,927.689572
14.883434,96,928.876228
14.119907,96,930.084339
9.273954,96,931.284351
17.631882,96,932.494626
11.228565,96,933.636439
13.207661,96,934.771381
8.515365,96,935.909522
9.760936,96,937.121757
14.880714,96,938.409016
18.603894,96,939.637062
11.061349,96,940.875633
8.778191,96,942.059264
9.506578,96,943.26572
7.431859,96,944.477756
9.117111,96,945.684328
7.76453,96,946.863508
12.854623,96,947.987357
11.223283,96,949.105435
17.641189,96,950.227986
16.225139,96,951.406446
10.537643,96,952.612919
9.561837,96,953.794915
14.460609,96,954.959432
7.003324,96,956.099299
11.09432,96,957.272035
6.280094,96,958.447083
18.29515,96,959.588427
10.480915,96,960.705472
10.727687,96,961.817819
10.615396,96,962.92953
13.857881,96,964.08254
8.665616,96,965.2062
10.524931,96,966.370378
11.78569,96,967.574073
14.37655,96,968.747756
10.739157,96,969.937553
10.429667,96,971.091672
10.319061,96,972.294229
5.231471,96,973.429657
10.069755,96,974.554274
11.99441,96,975.817385
10.633332,96,977.029443
10.300808,96,978.231672
10.019462,96,979.412365
14.55434,96,980.584367
11.360211,96,981.819041
1.108079,96,983.043213
8.208169,96,984.322241
17.95917,96,985.481839
9.826595,96,986.716523
9.993533,96,988.020501
12.704935,96,989.248049
10.852296,96,990.440227
12.603879,96,991.634068
11.425403,96,992.995486
9.96843,96,994.191258
16.343084,96,995.360943
8.116669,96,996.486026
15.061124,96,997.60882
7.25353,96,999.008929
15.567595,96,1000.251163
9.842289,96,1001.597989
12.844659,96,1002.765851
11.329879,96,1003.968061
8.838914,96,1005.197326
10.365604,96,1006.469236
10.298448,96,1007.754313
10.267937,96,1009.055791
9.788639,96,1010.436626
12.166885,96,1011.758658
11.931292,96,1013.061378
11.333651,96,1014.311554
8.586114,96,1015.535357
6.180564,96,1016.703691
9.726653,96,1017.893783
15.377368,96,1019.042707
10.522313,96,1020.253887
14.17027,96,1021.451137
7.194181,96,1022.59688
12.426209,96,1023.766146
9.439961,96,1024.944163
