#{"t_start": 1788730125.4646451, "env_id": "None"}
r,l,t
-2.003743,96,113.349042
-7.643624,96,114.480053
-4.838053,96,115.61875
-7.710918,96,116.747326
-5.392406,96,117.867329
-10.275818,96,118.983934
-10.560748,96,120.103875
-8.767091,96,121.237507
-11.383571,96,122.348705
6.97285,96,123.460373
-6.344596,96,124.603414
-2.376943,96,125.786393
-7.239398,96,126.945842
-10.371406,96,128.063874
-9.203626,96,129.1519
-14.949226,96,130.247007
-0.004975,96,131.359694
6.111979,96,132.47891
1.464088,96,133.58346
1.474951,96,134.755954
7.266912,96,135.89911
-0.329577,96,137.056938
0.534807,96,138.204858
4.690279,96,139.37379
1.029211,96,140.500247
-14.074721,96,141.772934
0.504004,96,142.981295
0.635666,96,144.126065
6.33002,96,145.294166
8.144839,96,146.433268
9.037577,96,147.587023
-7.072227,96,148.714095
3.441833,96,149.920931
1.391287,96,151.098384
-1.302945,96,152.309707
9.365158,96,153.43673
11.97137,96,154.616795
2.916128,96,155.810951
8.159547,96,156.947139
8.13898,96,158.125888
8.349317,96,159.331655
1.538409,96,160.521823
9.394937,96,161.646073
2.786462,96,162.739305
3.809184,96,163.850014
5.223257,96,164.971937
10.253838,96,166.109658
0.098749,96,167.254632
6.57901,96,168.554433
2.652475,96,169.701522
8.415637,96,170.85868
4.750942,96,172.221811
3.086408,96,173.443025
12.556971,96,174.66456
5.311959,96,175.849344
5.546169,96,177.059539
8.265906,96,178.284383
8.328396,96,179.698479
4.784202,96,180.751008
4.547137,96,181.789565
4.264776,96,182.81025
1.668002,96,183.832786
5.521419,96,184.832487
8.740923,96,185.863197
8.794838,96,186.878824
0.560098,96,187.86874
4.523679,96,188.846956
0.353137,96,189.831986
4.037082,96,190.807757
-2.338336,96,191.798252
6.597549,96,192.779154
6.462345,96,193.750133
1.953975,96,194.771732
8.750004,96,195.803971
2.759316,96,196.847637
6.648282,96,197.850605
14.977213,96,198.860173
9.926588,96,199.893692
-7.94391,96,200.858527
-1.423627,96,201.892679
2.845618,96,202.887698
10.738651,96,203.896773
9.068136,96,204.905405
7.137737,96,205.887579
7.796971,96,206.856321
13.59448,96,207.89232
7.043273,96,208.872485
6.762355,96,209.857691
6.192012,96,210.863142
3.747411,96,211.856768
7.477897,96,212.835664
5.652259,96,213.81108
8.763064,96,214.802904
12.049316,96,215.808278
8.052768,96,216.785848
4.561782,96,217.807679
11.794404,96,218.830948
5.31062,96,219.820527
2.99611,96,220.786749
-1.93901,96,221.798285
11.291965,96,222.859074
7.002285,96,223.873215
15.245842,96,224.877882
15.214084,96,225.925097
8.790855,96,226.953865
5.315604,96,227.997739
16.160714,96,229.078606
10.363443,96,230.160743
10.819707,96,231.20301
6.361203,96,232.304935
11.000013,96,233.35816
12.648769,96,234.490598
-7.018661,96,235.624939
12.39481,96,236.687976
7.1765,96,237.838593
7.919349,96,239.009977
11.585533,96,240.145629
7.34783,96,241.299788
12.075025,96,242.507885
12.808901,96,243.816394
6.018467,96,245.339391
6.366314,96,246.556233
8.986684,96,247.704702
14.890079,96,248.841422
14.705477,96,249.951853
9.498354,96,251.060045
5.094426,96,252.19621
9.855224,96,253.307739
8.026012,96,254.43905
9.931026,96,255.567811
12.411205,96,256.694866
13.159798,96,257.836136
5.834985,96,258.974193
15.637946,96,260.103313
4.544158,96,261.228087
2.643751,96,262.36089
10.703311,96,263.496497
9.940295,96,264.613392
7.496144,96,265.750364
6.012691,96,266.87365
3.594003,96,267.992082
10.067993,96,269.108847
14.258605,96,270.223112
12.547626,96,271.342981
12.508346,96,272.634075
10.495582,96,273.778316
11.026223,96,275.046149
5.98733,96,276.190445
9.237554,96,277.344065
7.693543,96,278.485004
8.260501,96,279.686394
4.933774,96,280.877045
4.550332,96,282.039016
12.475038,96,283.216394
9.088573,96,284.371917
12.454812,96,285.625248
8.800809,96,286.871802
12.971424,96,288.081768
15.404984,96,289.343763
16.51877,96,290.54392
11.506587,96,291.714677
4.037648,96,292.923065
9.23038,96,294.070993
4.543971,96,295.22523
10.640436,96,296.369709
7.734091,96,297.499642
11.239284,96,298.629498
12.000261,96,299.823265
10.433244,96,301.001364
9.856064,96,302.21799
6.847452,96,303.391175
7.635272,96,304.563233
6.818413,96,305.736747
4.204208,96,306.908647
4.569098,96,308.113715
8.575867,96,309.276985
11.933057,96,310.443424
12.173852,96,311.627938
12.196417,96,312.826101
5.879909,96,313.982872
8.374746,96,315.170349
9.439545,96,316.394411
11.032852,96,317.551664
6.457997,96,318.739172
2.668754,96,319.958272
4.496585,96,321.139061
15.079416,96,322.330874
2.94673,96,323.491363
9.790839,96,324.662933
12.653374,96,325.950691
9.792666,96,327.261961
10.469119,96,328.52265
7.543863,96,329.79698
14.180842,96,331.238215
7.242354,96,332.62018
16.019594,96,333.956426
12.642934,96,335.34705
8.946209,96,336.656488
14.997358,96,337.949701
-0.57242,96,339.07095
12.608203,96,340.161061
7.90942,96,341.206841
9.409836,96,342.249939
8.062902,96,343.374368
13.479228,96,344.458123
9.514138,96,345.518066
4.197909,96,346.667687
13.480695,96,347.97327
9.803961,96,349.31156
3.657672,96,350.644324
14.882022,96,351.813043
1.811464,96,352.957497
17.196629,96,354.076064
6.811628,96,355.3545
8.21649,96,356.573222
7.863526,96,357.791594
14.013271,96,359.004905
13.083806,96,360.235288
14.363605,96,361.349285
12.412348,96,362.385867
10.313225,96,363.492874
13.637558,96,364.77595
2.346746,96,366.062411
7.482648,96,367.27609
11.077439,96,368.6113
8.666402,96,369.871555
8.386182,96,371.103757
15.333102,96,372.391762
6.26942,96,373.630466
8.736027,96,375.161923
3.917238,96,376.440739
6.517276,96,377.845688
7.456305,96,379.145369
14.835777,96,380.41152
6.475601,96,381.663451
7.573143,96,382.883318
17.206138,96,383.997828
14.417686,96,385.128438
11.143082,96,386.468122
9.642112,96,387.613697
0.130327,96,388.810675
7.604616,96,390.00612
8.708952,96,391.191861
11.946412,96,392.34009
12.211341,96,393.494765
8.382342,96,394.659017
5.610253,96,395.839802
5.439902,96,396.981161
6.541127,96,398.143292
7.368691,96,399.336231
12.430158,96,400.546134
11.43545,96,401.675235
2.837014,96,402.818007
16.733168,96,403.986042
13.916344,96,405.207115
5.24735,96,406.395479
10.251674,96,407.570632
14.822109,96,408.817588
14.179631,96,410.098681
9.578042,96,411.411316
13.121869,96,412.604578
2.67641,96,413.788211
9.367595,96,414.984992
4.483206,96,416.193881
13.662194,96,417.380054
11.104907,96,418.562523
5.218765,96,419.742332
9.147894,96,420.887181
15.061341,96,422.054059
7.546285,96,423.218759
8.137245,96,424.372274
8.305155,96,425.544229
9.721732,96,426.704313
4.55331,96,427.90053
9.771875,96,429.066375
12.641172,96,430.188295
8.50823,96,431.30081
9.783306,96,432.421956
10.263798,96,433.541873
9.610893,96,434.670291
12.630307,96,435.81426
13.29878,96,436.943104
7.482059,96,438.073232
8.509436,96,439.232087
13.53353,96,440.382706
10.86396,96,441.402692
11.614741,96,442.389159
7.8274,96,443.382993
9.900805,96,444.39486
11.256769,96,445.615263
8.711465,96,446.740089
16.375862,96,447.897682
12.193231,96,448.999826
14.104899,96,450.113095
11.048004,96,451.475526
9.64134,96,452.65735
10.517582,96,453.768718
10.91856,96,454.917033
8.046461,96,456.069982
12.325755,96,457.221424
13.003273,96,458.349936
-0.323565,96,459.541167
14.110548,96,460.696501
11.002942,96,461.883164
15.850578,96,463.056191
14.427694,96,464.229498
10.231967,96,465.405507
13.239512,96,466.603112
8.144877,96,467.860376
3.136566,96,469.122044
6.988682,96,470.305301
9.997184,96,471.525306
11.419726,96,472.709438
12.847056,96,473.870313
10.919083,96,474.899072
14.006703,96,475.904498
9.664276,96,476.904514
6.753488,96,478.111106
10.214309,96,479.144181
9.612448,96,480.179617
9.912491,96,481.293899
10.038684,96,482.444018
16.165032,96,483.634844
8.961423,96,484.788416
7.85352,96,485.94424
11.373277,96,487.129791
13.512294,96,488.262729
13.450038,96,489.429241
7.266264,96,490.755648
14.505341,96,491.924138
12.389773,96,493.168967
10.113838,96,494.430098
13.009801,96,495.665102
11.627824,96,496.982226
5.317573,96,498.321898
12.024574,96,499.547671
11.195845,96,500.767783
10.152862,96,501.926467
7.566328,96,503.096607
10.57052,96,504.23134
13.4314,96,505.39448
16.715107,96,506.563576
9.863359,96,507.71667
7.4841,96,508.885602
11.402892,96,510.063564
7.364113,96,511.289194
9.852189,96,512.544763
15.238131,96,513.703767
6.349885,96,514.90765
7.752894,96,516.108202
7.985905,96,517.27626
1.150989,96,518.417302
10.553449,96,519.582943
17.965825,96,520.806148
10.788308,96,521.964973
10.066683,96,523.162237
8.650376,96,524.349052
10.733555,96,525.54391
12.125851,96,526.715669
6.106237,96,527.879162
15.931817,96,529.011931
11.22174,96,530.222504
10.612871,96,531.509471
15.105024,96,532.735691
11.853077,96,533.91771
15.898561,96,535.114506
7.536716,96,536.245706
10.05858,96,537.382831
11.77469,96,538.546349
15.237523,96,539.696254
8.064703,96,540.849998
12.306871,96,541.998421
17.50045,96,543.154057
7.97499,96,544.307297
11.742815,96,545.470181
9.101908,96,546.651211
11.776066,96,547.866511
9.689054,96,549.014279
10.026812,96,550.268295
11.460523,96,551.504385
10.96929,96,552.714689
7.962669,96,553.936295
9.252322,96,555.302027
9.927397,96,556.509755
9.606066,96,557.659409
9.669063,96,558.831322
14.148758,96,560.024244
12.212589,96,561.252592
18.374789,96,562.486639
12.908682,96,563.683167
14.092294,96,564.881294
14.969227,96,566.15107
10.086175,96,567.343289
18.236917,96,568.488234
10.504482,96,569.639596
10.122105,96,570.766813
14.875419,96,571.898116
9.216154,96,573.035734
10.737914,96,574.157038
9.773102,96,575.310278
10.317919,96,576.434177
6.42939,96,577.565763
9.110376,96,578.683842
6.968009,96,579.815413
9.767336,96,581.172404
16.09149,96,582.349961
2.90202,96,583.569519
11.896804,96,584.918244
11.094858,96,586.102108
10.680468,96,587.249614
17.437338,96,588.412408
11.79471,96,589.620974
14.339234,96,590.767006
12.006562,96,591.897376
9.887248,96,593.181324
9.684859,96,594.404848
11.632872,96,595.574354
7.720099,96,596.734125
10.047783,96,597.909222
10.30487,96,599.073687
10.655334,96,600.273627
13.81998,96,601.429642
9.416618,96,602.580398
12.528437,96,603.709162
14.202011,96,604.848697
11.643755,96,605.983828
16.529981,96,607.104655
11.922697,96,608.22206
16.749227,96,609.342454
13.92841,96,610.483886
13.648047,96,611.617598
14.098186,96,612.742505
2.153334,96,613.854856
11.819881,96,615.024251
12.358777,96,616.23343
7.423502,96,617.397254
14.565611,96,618.580663
13.579136,96,619.771984
9.056209,96,620.909558
11.664691,96,622.025439
8.515713,96,623.150179
9.691265,96,624.297416
10.075351,96,625.455297
9.790579,96,626.571282
8.414802,96,627.730276
13.164403,96,628.862933
13.022811,96,629.994233
9.461694,96,631.120958
13.255944,96,632.257087
14.386893,96,633.3738
13.559512,96,634.520067
8.244635,96,635.674329
13.460274,96,636.811034
9.412059,96,637.937333
10.193273,96,639.044956
10.676493,96,640.15026
9.745783,96,641.278506
10.559524,96,642.385255
19.004564,96,643.505041
9.674265,96,644.67259
16.833666,96,645.871
7.253917,96,647.080699
12.882267,96,648.370538
10.990784,96,649.633381
14.744614,96,650.799056
13.832623,96,651.985509
11.062901,96,653.186607
10.011901,96,654.318161
10.629969,96,655.478703
13.538439,96,656.627806
14.613717,96,657.937506
9.246798,96,659.198952
7.736472,96,660.37811
13.242669,96,661.529854
9.332231,96,662.685444
15.687095,96,663.812634
14.447496,96,664.953036
11.760331,96,666.090658
11.238508,96,667.219319
12.322397,96,668.362746
14.533464,96,669.502457
14.274024,96,670.714417
8.830035,96,671.901319
12.399341,96,673.074695
11.894875,96,674.278703
11.698544,96,675.499861
15.364111,96,676.705077
10.056712,96,677.89922
13.283465,96,679.068368
8.009569,96,680.251718
9.17838,96,681.388913
8.516701,96,682.540745
8.232548,96,683.719762
11.398821,96,685.094189
9.103294,96,686.230192
9.240891,96,687.361884
16.615995,96,688.605773
-0.202409,96,689.817398
14.072126,96,690.968975
10.025146,96,692.081247
8.811156,96,693.214231
10.531797,96,694.336299
10.788624,96,695.484497
11.721435,96,696.780982
8.582732,96,697.931264
14.275506,96,699.056401
12.424363,96,700.204291
16.119996,96,701.359352
12.99492,96,702.533726
12.121141,96,703.824214
16.425794,96,705.013926
10.287507,96,706.219165
11.43789,96,707.517746
10.939227,96,708.830984
10.821531,96,710.085975
9.387758,96,711.352874
9.648189,96,712.674766
15.878675,96,713.856565
14.717437,96,715.050658
16.712834,96,716.247975
11.42743,96,717.508358
12.847839,96,718.73839
8.891848,96,719.889766
10.09993,96,721.031846
13.58987,96,722.165275
9.760431,96,723.197869
4.310899,96,724.20418
14.67834,96,725.222725
11.143837,96,726.256412
9.824658,96,727.436471
13.665755,96,728.640553
14.582731,96,729.741962
9.015172,96,730.829729
8.571955,96,731.999361
12.916661,96,733.017791
9.755548,96,734.026584
6.575245,96,735.029991
15.525191,96,736.020647
10.33076,96,737.013905
7.449486,96,738.013521
11.070169,96,739.012185
16.258564,96,740.154957
15.130846,96,741.336962
9.723096,96,742.479505
9.690681,96,743.603023
14.328057,96,744.737183
7.547404,96,745.873965
14.500371,96,747.039528
11.276891,96,748.164423
8.667402,96,749.291318
9.661025,96,750.465099
18.057322,96,751.726328
12.081674,96,752.92949
13.123011,96,754.164651
10.630824,96,755.476889
10.096511,96,756.687651
9.048329,96,757.837651
14.559678,96,758.92855
13.110755,96,760.022113
9.768869,96,761.199104
12.754999,96,762.294767
11.653624,96,763.322956
12.174342,96,764.332948
2.942756,96,765.359759
15.455444,96,766.366845
4.87135,96,767.392262
11.653223,96,768.435304
12.272364,96,769.482529
12.284092,96,770.578348
18.257682,96,771.591161
14.217151,96,772.620621
13.183355,96,773.744733
17.925966,96,774.909229
13.160103,96,775.972242
15.381538,96,777.020142
14.709447,96,778.236395
16.238424,96,779.487371
12.695987,96,780.631402
10.973675,96,781.843144
15.94894,96,782.987536
14.35044,96,784.141212
15.816454,96,785.30256
14.22785,96,786.56126
8.497583,96,787.968181
12.317753,96,789.172495
15.468834,96,790.372339
13.853773,96,791.686184
8.261893,96,792.887815
11.427347,96,794.041558
17.008806,96,795.226596
9.856257,96,796.395406
11.85033,96,797.561442
10.09573,96,798.738325
10.310876,96,800.103916
10.053721,96,801.282547
9.20254,96,802.538821
15.533675,96,803.823472
9.171242,96,805.15577
14.396817,96,806.40894
4.778079,96,807.689319
11.713091,96,808.995952
14.851417,96,810.220052
8.622171,96,811.395847
5.212413,96,812.571064
9.056764,96,813.780984
8.576945,96,815.0066
11.867279,96,816.143003
14.466752,96,817.300649
4.176296,96,818.4411
14.419098,96,819.603539
10.776526,96,820.765162
9.856259,96,821.911563
10.839125,96,823.047127
9.274283,96,824.21504
7.975465,96,825.380172
10.534106,96,826.728211
12.342676,96,827.989274
8.00667,96,829.182278
16.239785,96,830.390895
10.095664,96,831.546494
11.149821,96,832.693392
10.74775,96,833.858045
9.430661,96,835.06163
11.526078,96,836.193458
15.817809,96,837.370509
11.098805,96,838.511331
12.26426,96,839.710834
12.877476,96,840.880148
8.556635,96,842.012595
14.105691,96,843.14102
15.534816,96,844.288454
6.468913,96,845.447721
10.368058,96,846.587145
12.360552,96,847.728762
16.190543,96,848.863397
14.474419,96,849.988127
5.86534,96,851.132877
15.890504,96,852.258748
9.365936,96,853.37876
12.719431,96,854.524549
10.380091,96,855.691191
12.051849,96,856.871238
17.427453,96,858.052276
10.494525,96,859.233638
5.80952,96,860.399542
10.116858,96,861.578332
11.12155,96,862.843762
13.611923,96,864.128507
11.816664,96,865.421293
10.072418,96,866.628458
9.347098,96,867.79764
9.42403,96,868.945246
9.004887,96,870.095811
8.795236,96,871.250257
12.208236,96,872.426928
10.118595,96,873.632518
8.376335,96,874.843476
9.59938,96,876.004415
8.339509,96,877.16439
9.716302,96,878.332055
5.699106,96,879.48451
11.610339,96,880.609862
9.681942,96,881.745776
13.683394,96,882.880993
10.597014,96,884.162133
1.998849,96,885.388858
10.690927,96,886.604939
10.631243,96,887.845934
12.19653,96,889.142521
7.951854,96,890.372625
12.167985,96,891.763649
11.284822,96,892.919977
8.139286,96,894.163649
17.342359,96,895.366879
12.117734,96,896.560459
11.374873,96,897.76261
14.456603,96,898.937934
10.277157,96,900.089411
10.791192,96,901.241474
9.431707,96,902.388652
9.788015,96,903.710317
12.423073,96,904.852798
9.278279,96,906.029957
10.551119,96,907.195862
13.915781,96,908.359428
11.213123,96,909.512435
16.540094,96,910.682525
10.88026,96,911.888013
16.226843,96,913.055717
9.731554,96,914.207588
18.31196,96,915.385292
15.97727,96,916.548295
11.249967,96,917.727663
13.888665,96,918.909245
16.155951,96,920.115999
2.394302,96,921.325834
12.016658,96,922.580528
10.008897,96,923.78024
10.70617,96,925.12646
10.220818,96,926.369962
10.118457,96,927.530617
8.839508,96,928.656888
12.130834,96,929.791084
14.354208,96,930.967954
13.619442,96,932.105419
12.373822,96,933.239698
13.166853,96,934.373822
6.652003,96,935.5191
1.380025,96,936.647581
7.193038,96,937.831897
16.390495,96,938.973679
12.164305,96,940.119874
14.504503,96,941.24534
11.2932,96,942.390139
8.490826,96,943.517013
11.779519,96,944.651943
15.627381,96,945.890257
10.964565,96,947.105198
9.256829,96,948.302036
15.607716,96,949.579024
13.210476,96,950.804654
16.291731,96,952.064595
8.352002,96,953.28343
10.236723,96,954.538026
7.119597,96,955.734272
10.755911,96,956.88327
15.05135,96,958.066066
10.824847,96,959.22053
8.896199,96,960.375097
15.058449,96,961.526165
9.396912,96,962.67251
10.134674,96,963.824468
17.21193,96,965.010804
8.79837,96,966.216261
10.015089,96,967.354152
9.203906,96,968.627704
